time,Avg_I_L1,Min_I_L1,Max_I_L1,Avg_I_L2,Min_I_L2,Max_I_L2,Avg_I_L3,Min_I_L3,Max_I_L3,Avg_U_L1,Min_U_L1,Max_U_L1,Avg_U_L2,Min_U_L2,Max_U_L2,Avg_U_L3,Min_U_L3,Max_U_L3,Avg_b_charge,Min_b_charge,Max_b_charge,Avg_P,Min_P,Max_P,Avg_Q,Min_Q,Max_Q
02.01.1840 15:35:00,99.25,7.92,32.03,54.96,69.21,43.00,90.72,42.03,70.41,6.53,25.15,83.41,48.83,59.50,98.95,94.28,67.42,34.68,90.58,80.77,114.45,47.32,24.59,75.77,29.44,93.98,98.98
02.01.1840 15:40:00,118.09,47.94,74.82,82.69,11.36,113.41,114.83,115.51,79.80,74.54,77.64,56.66,116.56,37.80,10.06,39.17,86.67,76.14,102.04,42.51,29.19,25.29,57.32,4.97,67.53,39.83,107.06
02.01.1840 15:45:00,51.26,18.29,77.58,77.50,75.83,14.97,102.08,98.73,114.09,34.55,36.41,118.48,29.81,117.44,38.53,119.35,33.58,40.49,5.04,40.66,88.36,78.54,85.16,103.63,26.66,44.08,89.62
02.01.1840 15:50:00,35.20,94.89,101.89,21.81,62.01,54.94,104.89,44.81,4.14,76.45,42.55,118.71,94.73,49.44,71.76,69.23,10.13,48.24,104.75,0.45,59.22,101.53,96.84,39.45,92.44,86.64,21.60
02.01.1840 15:55:00,105.21,66.71,45.48,31.55,114.39,48.29,115.44,40.54,104.17,57.94,3.07,19.17,22.66,49.89,34.77,116.78,106.65,46.54,76.52,96.72,25.79,25.40,38.91,12.52,3.00,75.58,10.18
02.01.1840 16:00:00,82.95,48.08,82.70,33.51,88.11,111.23,92.38,104.57,99.93,102.65,45.48,14.74,118.13,82.46,100.59,71.39,19.92,66.12,112.14,0.69,39.05,26.54,83.90,58.72,114.19,2.61,45.46
02.01.1840 16:05:00,106.72,110.22,108.24,96.46,25.35,108.70,36.08,12.47,98.89,96.82,85.84,110.33,20.83,13.95,1.35,39.68,112.06,83.68,17.35,21.80,77.42,25.83,8.51,112.41,19.39,103.00,66.45
02.01.1840 16:10:00,30.47,117.37,36.88,96.84,63.86,56.75,46.65,22.29,72.05,103.02,23.22,40.79,65.53,33.95,73.85,1.10,15.25,61.03,60.48,72.42,1.50,67.80,27.40,81.61,93.18,7.35,89.83
02.01.1840 16:15:00,96.54,47.94,36.85,93.24,62.15,9.06,65.69,26.70,6.30,30.30,29.79,113.97,5.62,102.65,102.61,16.91,65.29,35.46,70.42,108.37,41.07,83.38,88.77,112.20,80.61,93.75,91.21
02.01.1840 16:20:00,99.10,70.18,50.39,1.82,59.64,86.25,42.49,69.56,17.77,0.62,62.63,86.23,33.29,38.61,21.85,48.79,79.60,8.69,6.62,103.71,30.42,112.29,98.50,99.62,54.91,42.49,97.04
02.01.1840 16:25:00,80.77,84.77,71.55,3.92,72.04,116.28,46.89,84.07,99.87,59.76,57.81,41.91,27.74,106.98,111.15,116.66,2.13,35.11,100.86,46.75,105.86,89.15,105.30,0.38,22.79,111.95,17.37
02.01.1840 16:30:00,28.01,38.30,69.75,5.59,92.85,113.73,17.14,29.87,101.95,33.37,96.91,118.30,100.63,45.53,23.34,74.90,62.09,110.85,73.26,61.34,21.05,31.28,80.22,11.32,115.82,88.76,96.13
02.01.1840 16:35:00,91.36,55.30,11.73,34.43,73.73,51.35,0.94,27.69,44.37,31.69,11.31,21.14,74.20,102.30,33.38,64.45,69.55,46.64,32.41,82.59,73.88,53.50,28.68,110.62,74.41,59.16,61.04
02.01.1840 16:40:00,40.60,9.86,82.51,2.33,55.25,83.13,103.36,82.54,6.75,94.72,86.51,8.74,18.41,19.20,64.60,15.21,58.87,35.92,93.71,23.47,105.32,48.74,26.04,62.49,13.31,26.59,106.97
02.01.1840 16:45:00,54.30,13.58,2.58,109.74,68.15,65.53,79.07,24.62,19.74,81.70,94.22,1.24,45.22,90.66,56.67,34.69,53.25,92.67,63.19,67.27,91.78,34.34,57.63,39.16,101.25,56.68,11.07
02.01.1840 16:50:00,97.67,76.29,107.05,106.87,5.39,35.65,87.12,37.86,61.18,110.90,22.70,93.45,43.83,115.60,33.61,67.63,108.31,78.51,108.40,41.24,53.68,86.12,23.49,108.84,112.93,82.70,101.46
02.01.1840 16:55:00,17.87,119.23,71.79,98.42,20.50,22.43,14.87,35.61,35.02,79.01,19.36,97.87,73.56,68.30,21.74,69.75,22.96,40.29,16.91,47.36,31.94,9.74,84.33,85.80,13.27,99.38,67.58
02.01.1840 17:00:00,79.65,21.16,45.94,73.56,74.57,0.43,65.82,78.41,19.74,16.96,56.61,13.58,25.93,8.66,29.18,118.68,100.56,41.00,86.32,73.74,74.46,80.26,71.14,2.01,53.24,55.27,88.97
02.01.1840 17:05:00,96.46,74.23,81.86,43.08,79.98,63.68,61.57,105.90,41.61,17.51,49.37,33.85,94.73,81.90,24.24,33.60,92.35,93.40,15.52,49.57,94.96,3.87,46.37,105.45,52.85,46.73,19.23
02.01.1840 17:10:00,101.50,99.94,117.65,67.29,31.54,16.58,77.94,65.84,29.22,56.54,79.14,0.26,64.98,21.11,6.87,28.40,55.40,63.24,73.40,109.81,74.06,115.86,62.49,14.75,61.79,62.90,94.80
02.01.1840 17:15:00,113.03,86.32,1.00,113.08,119.55,111.13,73.47,109.91,89.25,37.73,32.08,69.81,90.66,119.47,50.00,44.01,78.70,119.79,8.85,85.76,51.89,90.01,6.26,31.33,80.84,91.95,68.58
02.01.1840 17:20:00,19.88,64.98,90.77,100.43,27.42,96.16,21.81,33.68,22.66,27.51,45.49,91.02,68.80,50.29,89.20,116.11,104.89,66.21,69.57,69.06,119.83,108.57,38.83,52.47,51.64,118.93,62.14
02.01.1840 17:25:00,103.57,107.70,19.50,109.54,15.69,78.80,102.89,47.27,63.90,34.08,36.75,62.71,66.48,119.86,29.16,54.03,119.23,112.43,37.19,70.36,110.52,69.97,24.90,15.68,12.96,44.15,53.50
02.01.1840 17:30:00,46.20,57.08,58.53,64.39,31.80,8.11,4.64,75.83,27.11,114.02,26.03,89.05,39.23,47.68,38.01,106.55,44.28,105.44,100.21,90.42,42.19,58.65,34.70,49.72,46.72,88.41,55.36
02.01.1840 17:35:00,23.57,103.10,30.49,11.66,3.18,10.99,75.49,7.59,83.17,26.55,108.34,80.98,80.11,82.72,64.16,33.58,103.06,22.63,38.67,30.68,95.24,78.08,87.26,47.76,114.91,98.62,78.20
02.01.1840 17:40:00,11.27,49.87,13.09,22.28,22.02,62.46,68.37,85.94,10.37,27.01,62.52,53.93,0.04,80.00,36.35,38.98,4.42,37.34,112.28,15.48,111.04,87.20,20.66,86.32,51.99,5.91,59.68
02.01.1840 17:45:00,97.84,82.02,90.81,52.26,52.29,21.13,24.82,60.47,40.97,112.66,68.01,41.42,52.99,72.89,119.20,17.28,100.98,26.82,99.61,17.82,47.80,111.47,66.57,0.70,1.40,49.85,31.13
02.01.1840 17:50:00,23.23,77.29,60.18,58.61,73.47,4.69,76.94,10.12,50.94,104.37,63.40,100.29,55.71,114.51,111.47,108.06,38.07,112.14,49.52,93.07,68.62,112.23,53.47,70.67,96.41,117.17,106.53
02.01.1840 17:55:00,58.51,10.23,117.90,87.09,2.65,62.05,24.58,28.00,87.78,100.64,62.53,43.75,41.99,26.17,28.04,86.82,77.00,0.32,76.39,108.75,80.69,92.84,71.87,32.35,90.04,43.72,72.34
02.01.1840 18:00:00,111.69,48.27,51.49,42.69,18.83,114.02,68.93,52.82,111.37,96.55,23.18,90.74,93.44,6.10,54.57,83.64,44.21,50.01,104.97,68.71,25.87,110.92,88.09,105.78,35.24,113.03,84.06
02.01.1840 18:05:00,14.69,7.13,62.63,1.87,17.89,111.62,2.40,58.10,68.56,26.16,72.86,70.58,19.34,105.63,51.20,89.77,59.96,51.59,119.95,58.56,116.09,23.45,115.55,38.37,74.61,50.57,36.77
02.01.1840 18:10:00,105.94,97.32,83.25,2.19,104.50,114.82,17.48,34.75,70.00,78.85,54.73,55.27,106.79,65.29,72.99,35.18,34.40,10.21,48.01,76.07,83.76,54.77,27.94,23.05,73.62,53.71,21.68
02.01.1840 18:15:00,20.87,71.52,79.91,94.50,73.33,94.58,11.15,77.93,19.95,15.71,101.69,89.47,105.18,99.84,118.78,70.77,64.85,18.15,64.25,85.09,86.44,83.09,101.97,116.57,51.64,101.96,74.85
02.01.1840 18:20:00,83.38,64.05,4.07,86.81,56.99,16.57,37.27,101.05,76.96,107.93,22.74,9.46,72.02,42.00,73.68,115.32,35.99,96.35,38.38,31.60,62.79,26.29,71.81,0.63,7.31,79.57,1.42
02.01.1840 18:25:00,84.44,116.11,111.38,30.18,116.45,47.30,53.26,115.09,102.44,96.02,79.09,89.00,20.53,5.54,106.11,88.02,60.78,97.27,15.67,115.49,116.97,84.93,29.44,119.30,29.89,49.68,50.15
02.01.1840 18:30:00,65.09,88.73,62.51,77.20,42.84,75.30,3.29,89.72,40.16,92.21,33.82,118.24,76.20,25.79,5.24,37.82,45.32,69.79,50.34,93.02,102.64,39.48,104.33,81.12,6.87,24.22,41.92
02.01.1840 18:35:00,13.92,68.75,55.34,13.57,24.10,116.82,78.29,42.79,0.62,20.05,3.14,33.01,96.19,45.95,104.79,67.28,14.86,69.69,53.79,51.37,39.86,77.20,98.31,50.48,7.38,52.31,83.84
02.01.1840 18:40:00,65.04,116.01,117.18,93.67,62.70,84.40,92.70,113.32,8.72,45.00,109.04,75.99,78.45,66.55,116.26,37.34,10.23,53.68,32.17,3.24,60.60,1.30,75.00,34.07,31.03,94.65,81.34
02.01.1840 18:45:00,24.95,98.99,63.10,72.04,56.38,21.85,102.56,40.89,53.32,104.53,34.71,114.71,68.67,43.13,46.09,69.61,7.56,103.09,30.66,36.41,69.71,73.80,7.16,71.25,111.22,6.96,48.41
02.01.1840 18:50:00,81.85,34.05,115.98,8.36,64.10,110.26,0.26,91.69,7.97,24.78,48.34,55.00,80.60,31.85,85.66,21.39,119.41,86.74,13.90,12.63,67.00,78.15,19.09,96.47,2.34,117.04,60.98
02.01.1840 18:55:00,116.09,53.68,51.52,103.42,58.42,70.31,109.19,28.37,48.76,100.01,32.66,86.59,0.02,107.56,110.11,4.58,68.74,63.25,109.54,82.78,73.56,27.36,117.22,74.73,105.89,19.00,118.95
02.01.1840 19:00:00,14.32,70.63,116.10,87.90,83.96,96.71,104.27,98.14,76.22,62.42,78.10,42.79,46.58,6.91,45.89,99.42,60.11,111.09,19.21,10.52,87.05,45.93,78.12,20.54,30.77,38.55,39.39
02.01.1840 19:05:00,50.33,13.26,107.57,82.00,25.31,104.57,70.09,98.80,26.50,119.10,26.72,100.16,36.50,97.14,23.35,94.09,39.40,35.70,117.90,61.39,109.61,116.76,11.47,60.34,11.87,44.78,117.07
02.01.1840 19:10:00,104.40,18.15,91.78,36.01,5.35,42.08,40.46,97.61,50.57,82.54,72.68,70.43,36.31,22.08,26.71,23.57,75.52,54.02,78.26,38.87,68.26,14.38,3.43,33.70,105.52,33.25,46.78
02.01.1840 19:15:00,14.29,102.03,113.46,42.69,3.84,118.85,28.59,36.88,74.82,53.74,39.06,38.35,117.24,82.39,57.96,28.78,111.04,87.00,101.36,8.08,13.92,16.08,75.08,0.40,88.17,1.74,50.82
02.01.1840 19:20:00,76.64,99.06,42.78,70.73,36.65,17.03,44.45,101.49,115.02,59.09,36.51,111.54,46.09,47.04,97.77,40.86,28.71,97.35,112.76,119.07,56.20,5.65,19.41,25.87,16.59,93.85,65.37
02.01.1840 19:25:00,64.76,86.18,29.98,90.18,78.03,16.32,104.15,15.70,111.63,29.89,98.86,111.68,83.68,101.86,28.90,57.07,6.16,43.66,39.10,64.01,23.29,77.55,78.30,0.49,41.19,58.05,104.86
02.01.1840 19:30:00,48.63,112.59,30.74,108.88,71.81,108.65,37.29,17.19,14.54,31.52,60.98,107.82,65.96,20.58,41.64,114.52,72.48,94.91,70.63,25.20,109.98,51.61,68.99,115.74,90.03,18.97,76.69
02.01.1840 19:35:00,62.25,36.99,10.02,88.64,34.00,71.88,27.49,115.04,73.46,64.63,65.65,41.39,15.79,91.78,45.90,36.40,27.74,64.96,28.65,116.55,116.39,54.68,68.89,73.31,14.47,96.54,22.47
02.01.1840 19:40:00,50.92,33.74,19.45,28.80,110.02,33.85,70.52,0.91,5.80,4.88,105.56,5.89,7.81,46.88,117.05,40.65,81.29,92.08,22.09,70.18,31.97,16.82,105.37,3.39,0.57,89.49,97.58
02.01.1840 19:45:00,86.38,25.16,80.58,112.33,61.59,91.42,81.81,68.62,19.00,28.72,105.71,41.94,46.44,111.84,21.13,40.00,88.75,39.66,109.10,114.06,26.47,75.25,69.26,75.94,53.59,48.24,49.83
02.01.1840 19:50:00,58.72,66.61,98.27,91.02,84.15,61.72,95.86,113.45,97.90,85.39,39.12,46.66,22.30,7.39,65.94,19.05,110.99,104.51,38.32,36.61,15.95,50.32,18.09,5.63,102.01,102.01,3.26
02.01.1840 19:55:00,68.19,15.63,7.18,49.39,36.64,73.05,39.25,71.47,97.64,15.07,37.73,91.68,39.67,69.91,55.13,59.45,68.63,54.30,22.51,22.18,26.36,64.86,25.87,90.21,43.62,10.42,65.14
02.01.1840 20:00:00,110.46,92.58,4.34,25.11,101.33,53.68,50.90,1.46,36.66,4.90,108.43,72.13,109.31,44.46,99.67,96.77,63.88,96.39,100.25,101.65,115.15,89.22,36.54,86.66,49.71,68.27,12.84
02.01.1840 20:05:00,102.91,38.86,66.29,16.33,90.20,115.82,22.24,103.04,96.58,93.37,26.58,100.77,58.80,92.69,2.05,59.60,93.98,77.76,14.67,30.14,113.27,15.82,14.16,45.93,12.82,78.92,103.95
02.01.1840 20:10:00,7.25,55.20,55.19,101.62,46.19,69.76,11.34,62.42,98.65,116.65,33.63,37.89,90.69,31.56,2.19,47.41,81.73,29.12,85.07,86.96,32.93,61.51,65.78,103.74,44.72,20.21,4.93
02.01.1840 20:15:00,21.44,42.67,74.00,21.50,64.71,23.80,80.02,37.31,83.31,101.47,50.97,73.69,1.79,5.61,82.95,62.62,60.48,52.67,98.18,111.64,96.47,80.99,56.65,97.16,75.89,84.13,49.35
02.01.1840 20:20:00,87.50,55.59,66.11,52.58,94.42,54.29,106.65,100.52,88.15,79.66,68.41,56.02,35.46,71.28,58.98,98.92,39.15,85.62,26.86,33.82,71.60,13.76,30.53,17.02,98.61,17.54,54.33
02.01.1840 20:25:00,53.36,18.98,6.88,74.66,43.73,41.22,107.24,105.84,118.09,52.01,30.87,54.10,97.73,98.56,20.73,8.62,98.58,16.35,67.74,116.15,78.26,28.00,66.29,70.72,26.87,55.16,113.08
02.01.1840 20:30:00,65.07,59.75,110.34,60.56,15.78,60.24,17.20,12.99,63.16,48.41,12.14,55.23,25.10,62.13,29.65,28.89,104.28,34.87,96.50,95.30,81.40,81.15,73.68,81.44,81.59,60.10,60.17
02.01.1840 20:35:00,70.09,47.55,17.77,21.40,2.75,41.70,14.03,90.31,59.68,63.24,87.55,29.25,50.88,99.97,69.30,60.77,74.93,9.65,12.48,27.28,2.04,63.56,89.90,20.84,77.53,53.12,27.31
02.01.1840 20:40:00,14.54,34.05,60.55,61.47,76.27,107.31,62.88,64.92,22.24,102.67,27.51,116.95,67.04,38.94,68.52,115.88,36.62,103.76,110.61,36.59,80.51,33.09,99.10,45.14,74.16,85.79,68.09
02.01.1840 20:45:00,49.45,36.72,54.05,46.65,38.40,107.75,118.56,32.12,33.41,115.44,67.08,62.08,16.81,39.04,89.23,0.09,6.09,90.92,86.37,18.96,5.09,107.44,37.76,11.31,3.82,34.28,49.97
02.01.1840 20:50:00,22.65,24.12,86.18,82.73,72.59,13.83,36.66,26.97,58.62,73.81,107.76,71.71,59.97,40.27,84.70,107.54,51.07,24.57,24.55,56.83,16.04,40.11,19.05,8.36,45.16,21.22,79.60
02.01.1840 20:55:00,93.36,108.83,0.22,40.80,85.76,46.96,89.49,5.30,83.93,55.51,32.58,72.91,100.75,52.67,23.79,12.27,51.62,33.71,89.31,37.47,38.68,21.23,43.66,52.94,45.98,80.44,103.05
02.01.1840 21:00:00,3.47,50.34,32.40,30.57,34.03,59.55,3.57,111.82,6.59,3.92,100.65,33.00,40.55,100.04,42.66,118.93,89.70,29.10,41.65,116.98,50.49,5.84,76.31,20.65,71.15,8.86,53.33
02.01.1840 21:05:00,102.33,113.84,77.61,49.43,118.02,10.60,61.43,78.95,28.06,115.43,11.37,94.65,98.82,65.46,84.44,69.33,53.97,101.38,119.00,37.48,84.51,6.54,116.95,12.76,94.32,14.15,3.48
02.01.1840 21:10:00,14.48,1.26,77.29,53.42,44.18,67.06,34.06,67.70,93.56,82.21,20.87,13.27,33.68,58.41,76.08,8.84,17.94,83.82,19.08,59.73,57.95,112.21,72.96,116.52,109.97,55.56,56.28
02.01.1840 21:15:00,13.16,107.70,27.73,61.44,52.35,112.21,33.67,119.97,83.55,36.35,49.78,78.28,67.49,13.36,68.10,86.66,106.64,87.39,68.43,76.93,12.34,3.13,35.92,99.87,116.10,32.38,64.70
02.01.1840 21:20:00,35.95,59.12,109.09,6.54,110.93,9.89,106.42,113.69,2.65,34.35,82.11,72.07,35.62,70.94,104.51,63.87,64.15,7.51,7.34,115.34,45.90,101.67,57.50,19.20,46.53,82.71,44.14
02.01.1840 21:25:00,54.22,72.28,76.78,5.47,44.11,46.14,11.93,30.48,77.39,60.87,107.17,37.87,31.98,53.33,95.05,94.64,68.24,47.80,54.97,71.57,11.01,76.04,55.03,119.30,77.69,94.06,110.11
02.01.1840 21:30:00,62.05,113.41,57.74,118.03,10.56,58.71,113.22,105.13,89.98,6.39,20.62,112.35,28.70,91.88,118.56,95.30,92.95,94.68,73.77,74.93,14.65,0.14,15.35,76.51,33.00,41.36,90.70
02.01.1840 21:35:00,111.23,111.91,49.11,108.82,65.81,77.56,25.45,74.34,26.44,107.10,115.27,1.55,23.78,38.71,9.81,106.46,2.20,17.99,26.67,25.22,24.70,46.07,9.32,109.35,77.41,75.83,11.94
02.01.1840 21:40:00,21.26,34.42,29.29,88.68,92.98,56.22,78.24,85.54,56.70,9.32,88.33,119.11,16.29,86.55,18.94,114.89,72.45,76.43,85.76,30.35,11.46,103.30,98.75,47.34,10.22,106.25,109.40
02.01.1840 21:45:00,115.30,12.99,5.83,84.87,96.84,69.77,87.82,50.00,63.40,30.86,73.45,116.31,52.64,35.82,43.08,91.57,3.03,80.11,8.91,101.64,3.23,80.88,75.97,49.77,37.97,61.96,93.33
02.01.1840 21:50:00,67.23,32.79,27.19,18.47,81.37,108.73,30.61,104.58,101.57,83.98,118.00,22.97,66.43,22.04,74.76,79.53,54.00,110.61,5.75,94.28,28.90,104.56,34.67,15.24,57.56,46.61,64.69
02.01.1840 21:55:00,96.79,50.01,57.40,25.00,16.36,22.42,41.13,37.14,109.89,51.59,115.72,34.09,89.97,79.17,114.68,92.25,74.44,8.65,101.95,47.79,20.87,55.21,108.44,83.71,16.85,10.74,16.08
02.01.1840 22:00:00,112.36,3.55,12.11,71.95,110.82,110.93,56.80,70.15,30.90,20.21,66.21,90.81,48.90,6.01,84.53,77.68,79.90,93.72,56.48,42.37,47.96,17.66,85.16,107.61,62.93,16.28,88.95
02.01.1840 22:05:00,78.60,86.86,54.47,29.32,47.16,81.72,1.08,105.45,3.82,53.93,2.74,48.00,69.09,82.98,68.28,105.96,25.88,52.14,58.40,92.58,24.45,10.69,51.50,45.94,0.73,15.56,55.85
02.01.1840 22:10:00,31.61,0.01,18.83,3.70,45.98,91.06,6.17,23.97,96.18,12.52,46.92,31.28,46.60,112.76,46.70,92.96,0.56,97.13,102.34,104.51,14.63,47.42,83.69,5.65,21.18,40.87,97.24
02.01.1840 22:15:00,89.79,76.38,98.57,42.07,48.52,51.60,108.07,1.21,111.84,76.22,49.46,83.95,109.28,110.01,78.72,41.20,77.25,51.52,49.98,30.03,19.60,96.99,90.58,105.18,23.10,16.78,93.03
02.01.1840 22:20:00,74.07,116.10,18.54,72.05,81.17,60.04,26.88,50.99,113.50,91.72,76.60,0.05,79.76,103.46,36.91,76.96,35.23,99.84,95.04,56.73,21.20,101.50,2.99,16.29,20.72,78.36,59.56
02.01.1840 22:25:00,115.46,4.78,92.45,80.69,31.71,47.01,117.71,95.59,73.09,117.86,38.10,42.55,54.14,34.56,99.50,80.01,108.24,102.97,105.18,32.45,109.77,107.58,53.15,108.19,7.19,13.19,103.70
02.01.1840 22:30:00,89.12,53.63,111.96,34.52,84.80,16.24,38.56,53.30,61.94,5.33,19.13,13.08,49.47,61.01,82.51,38.33,22.11,6.41,58.29,70.70,70.81,86.69,113.55,78.67,42.73,34.52,16.55
02.01.1840 22:35:00,74.41,94.04,81.29,75.46,41.65,112.09,72.33,69.08,113.33,3.03,5.20,0.98,83.62,4.33,108.93,72.54,81.65,116.56,84.17,119.19,29.45,91.55,113.28,68.58,18.33,4.91,14.02
02.01.1840 22:40:00,27.56,14.99,62.18,87.08,114.75,22.50,111.12,58.32,54.15,100.17,105.90,13.53,18.91,13.94,86.36,65.21,5.17,11.26,80.96,33.47,112.86,70.97,11.06,101.59,64.68,41.42,31.99
02.01.1840 22:45:00,113.91,28.28,32.42,77.89,106.73,72.52,29.66,59.68,89.72,100.84,9.07,76.19,19.98,33.91,81.92,106.75,46.17,75.92,36.76,17.16,40.84,3.71,108.15,0.24,97.89,38.19,69.66
02.01.1840 22:50:00,34.10,50.36,6.82,115.48,81.37,82.68,66.63,104.14,20.32,97.31,58.93,111.53,47.89,81.36,101.68,64.71,94.59,61.00,118.86,62.75,9.90,89.83,30.31,31.65,65.11,94.32,85.89
02.01.1840 22:55:00,110.12,112.46,83.50,2.95,91.92,46.87,21.68,58.66,89.83,6.32,14.63,8.88,104.28,68.69,97.91,51.94,109.10,20.83,36.83,115.70,70.13,109.95,13.08,26.89,102.27,11.58,56.07
02.01.1840 23:00:00,27.75,1.56,12.85,48.47,101.34,72.40,31.95,43.17,14.82,94.71,97.26,7.71,47.06,42.36,43.01,53.89,19.20,118.92,81.31,63.18,63.09,114.69,50.45,58.33,57.52,80.82,16.73
02.01.1840 23:05:00,24.30,2.06,111.85,26.70,92.81,37.98,15.38,82.21,14.11,29.05,30.18,33.78,4.08,83.32,22.69,29.17,10.38,47.30,10.97,33.43,9.40,109.39,56.21,10.73,14.26,110.43,21.55
02.01.1840 23:10:00,36.94,93.73,0.66,35.61,65.77,22.13,74.33,87.22,90.46,88.07,91.96,106.34,20.04,75.31,56.39,57.70,3.29,80.81,46.06,93.24,99.50,96.12,22.14,24.45,7.17,5.03,66.70
02.01.1840 23:15:00,8.60,59.24,35.26,6.12,27.39,54.68,64.01,59.91,20.36,2.17,55.06,93.21,77.40,9.47,43.54,52.52,0.69,59.93,35.36,17.64,30.21,79.28,56.35,117.96,48.47,58.10,81.97
02.01.1840 23:20:00,37.59,101.41,93.23,19.16,94.74,119.55,67.94,3.86,65.68,41.94,33.49,81.85,94.14,37.60,48.72,74.33,34.19,60.24,97.31,79.84,78.34,39.81,2.00,3.31,104.57,116.03,16.49
02.01.1840 23:25:00,70.62,3.85,28.13,36.91,1.58,75.05,105.23,111.83,66.41,5.17,20.69,50.10,1.42,31.68,0.62,101.24,59.77,62.76,43.65,82.81,36.22,25.93,88.14,5.76,75.86,111.54,9.74
02.01.1840 23:30:00,118.54,47.85,52.61,53.08,0.61,37.91,37.78,25.07,110.01,72.25,20.67,73.50,35.46,111.10,116.14,66.49,67.95,47.15,86.79,96.55,109.78,115.24,14.46,66.40,4.72,2.22,22.11
02.01.1840 23:35:00,59.58,43.70,119.25,107.25,97.46,11.90,89.32,84.32,50.54,48.49,83.41,59.29,113.80,55.59,77.43,19.61,42.12,14.07,108.29,98.72,11.82,65.89,20.01,18.48,93.76,70.22,44.15
02.01.1840 23:40:00,66.45,17.54,4.23,57.82,116.37,37.28,25.67,33.25,5.45,63.97,77.04,46.07,13.77,57.01,0.30,72.11,105.21,63.32,7.28,119.26,70.41,96.85,14.15,14.13,74.57,39.01,93.43
02.01.1840 23:45:00,68.83,7.15,101.64,49.01,6.44,0.20,38.25,96.16,100.39,18.48,47.36,30.24,91.39,16.68,0.46,75.69,74.73,0.04,61.10,12.35,29.86,43.01,6.43,55.77,74.43,24.10,56.51
02.01.1840 23:50:00,75.37,14.36,78.19,98.75,117.37,51.50,9.94,36.67,78.32,27.96,73.18,102.99,101.37,100.25,83.45,36.59,5.30,80.38,111.33,12.59,40.01,67.84,42.19,82.23,46.56,41.03,2.74
02.01.1840 23:55:00,62.47,32.04,61.50,95.12,81.23,72.90,70.26,56.83,29.45,31.02,17.25,14.70,14.92,111.20,36.18,39.80,108.01,78.30,83.60,26.06,90.46,100.73,100.29,119.32,80.12,14.04,116.90
03.01.1840 00:00:00,107.07,63.64,86.87,42.18,92.37,12.72,48.46,58.15,50.53,14.28,112.98,50.08,107.58,50.29,67.07,91.63,55.99,108.13,73.57,5.36,16.40,51.51,68.03,29.58,16.77,69.96,83.66
03.01.1840 00:05:00,80.92,45.00,24.71,49.75,87.55,109.60,49.77,13.86,59.96,89.34,116.04,87.57,61.60,83.53,2.21,38.63,53.49,65.33,32.63,47.17,117.66,21.50,114.97,38.50,92.75,31.25,54.36
03.01.1840 00:10:00,74.81,2.22,81.72,99.00,109.61,32.19,43.62,28.64,44.10,89.81,29.65,1.80,15.02,52.30,105.62,52.71,53.51,3.29,17.43,55.23,61.10,51.00,16.82,14.82,8.04,83.55,71.83
03.01.1840 00:15:00,62.06,83.05,23.14,44.10,38.95,92.43,14.02,100.06,67.27,21.68,17.26,64.71,21.52,57.35,78.42,64.00,22.24,33.79,92.53,69.06,10.38,6.99,5.42,38.38,112.60,7.37,99.15
03.01.1840 00:20:00,106.78,118.48,13.05,94.61,94.19,11.32,76.42,53.60,56.14,30.82,39.55,90.01,116.24,49.20,14.97,105.18,40.01,80.63,90.86,7.23,60.27,48.07,36.56,39.64,86.60,117.05,17.08
03.01.1840 00:25:00,98.11,98.92,16.60,46.62,27.16,19.07,41.51,56.61,103.21,17.81,52.20,97.73,26.47,105.25,88.63,82.74,93.04,94.41,61.27,2.06,51.67,82.34,36.06,11.17,81.09,115.17,71.96
03.01.1840 00:30:00,108.17,43.85,66.34,97.34,87.86,23.84,84.12,7.40,32.21,31.00,77.57,67.98,92.41,1.23,102.49,76.06,62.86,50.27,95.15,104.37,9.91,59.88,44.53,102.25,56.78,64.60,18.80
03.01.1840 00:35:00,89.34,34.31,85.27,56.13,79.75,52.27,39.30,119.11,44.66,72.54,33.89,20.97,23.05,24.86,71.06,41.44,36.00,55.57,43.04,99.05,112.46,70.96,61.05,28.29,17.79,39.81,48.50
03.01.1840 00:40:00,76.78,84.58,97.92,39.01,113.68,61.42,52.19,50.74,59.23,31.49,30.62,46.71,81.57,89.57,2.43,55.71,75.58,21.31,112.32,41.30,24.87,49.71,21.72,29.35,21.77,40.48,75.13
03.01.1840 00:45:00,38.98,29.05,111.60,3.12,118.14,69.46,51.22,88.35,49.56,21.97,110.82,32.89,9.82,105.10,10.47,80.85,33.27,90.91,42.28,109.30,11.28,44.69,109.77,29.24,90.27,83.66,26.71
03.01.1840 00:50:00,100.72,57.91,53.16,64.42,54.59,62.68,17.59,39.48,59.32,50.03,32.18,29.72,28.92,52.33,29.05,100.01,58.51,3.20,53.14,93.47,96.64,38.00,73.07,37.08,12.38,8.55,1.54
03.01.1840 00:55:00,66.59,113.60,79.74,70.18,7.99,15.21,93.09,78.29,22.03,99.25,49.34,28.86,31.72,5.67,93.96,75.66,31.92,56.02,30.70,48.69,94.63,99.32,52.12,111.56,96.89,102.54,94.50
